date,latitude,longitude,pressure_msl
2024-11-27,15.0,70.375,1009.7208333333333
2024-11-27,15.0,70.625,1009.6875
2024-11-27,15.0,70.875,1009.6291666666666
2024-11-27,15.0,71.125,1009.525
2024-11-27,15.0,71.375,1009.475
2024-11-27,15.0,71.625,1009.4041666666667
2024-11-27,15.0,71.875,1009.3041666666667
2024-11-27,15.0,72.125,1009.2416666666667
2024-11-27,15.0,72.375,1009.1958333333333
2024-11-27,15.0,72.625,1009.1
2024-11-27,15.0,72.875,1009.0541666666667
2024-11-27,15.0,73.125,1009.0083333333333
2024-11-27,15.0,73.375,1008.9125
2024-11-27,15.0,73.625,1008.8833333333333
2024-11-27,15.0,74.25,1009.8208333333333
2024-11-27,15.0,74.625,1010.5958333333333
2024-11-27,15.0,74.875,1010.8416666666667
2024-11-27,15.0,75.125,1011.0500000000001
2024-11-27,15.0,75.375,1011.1916666666666
2024-11-27,15.0,75.625,1011.1041666666666
2024-11-27,15.0,75.875,1011.1750000000001
2024-11-27,15.0,76.125,1011.25
2024-11-27,15.0,76.375,1011.4
2024-11-27,15.0,76.625,1011.7208333333333
2024-11-27,15.0,76.875,1011.25
2024-11-27,15.0,77.125,1010.9875000000001
2024-11-27,15.0,77.375,1010.8916666666668
2024-11-27,15.0,77.625,1010.65
2024-11-27,15.0,77.875,1010.6083333333332
2024-11-27,15.0,78.125,1010.6333333333333
2024-11-27,15.0,78.375,1010.4041666666667
2024-11-27,15.0,78.625,1010.5166666666668
2024-11-27,15.0,79.125,1010.9
2024-11-27,15.0,79.375,1010.5291666666667
2024-11-27,15.0,79.625,1010.2916666666666
2024-11-27,15.0,79.875,1010.1999999999999
2024-11-27,15.0,80.375,1009.8583333333332
2024-11-27,15.0,80.625,1009.7624999999999
2024-11-27,15.0,80.875,1009.6791666666667
2024-11-27,15.0,81.125,1009.6291666666666
2024-11-27,15.0,81.375,1009.5833333333334
2024-11-27,15.0,81.625,1009.5291666666667
2024-11-27,15.0,81.875,1009.4916666666667
2024-11-27,15.0,82.125,1009.3666666666667
2024-11-27,15.0,82.375,1009.3125
2024-11-27,15.0,82.625,1009.2583333333333
2024-11-27,15.0,82.875,1009.1875
2024-11-27,15.0,83.125,1009.0583333333334
2024-11-27,15.0,83.375,1009.0
2024-11-27,15.0,83.625,1009.0416666666666
2024-11-27,15.0,83.875,1008.9125
2024-11-27,15.0,84.125,1008.8541666666666
2024-11-27,15.0,84.375,1008.8458333333333
2024-11-27,15.0,84.625,1008.8083333333334
2024-11-27,15.0,84.875,1008.7083333333334
2024-11-27,15.0,85.125,1008.7125
2024-11-27,15.0,85.375,1008.6875
2024-11-27,15.0,85.625,1008.7666666666668
2024-11-27,15.0,85.875,1008.7583333333333
2024-11-27,15.0,86.125,1008.8000000000001
2024-11-27,15.0,86.375,1008.7958333333332
2024-11-27,15.0,86.625,1008.7583333333333
2024-11-27,15.0,86.875,1008.7958333333332
2024-11-27,15.0,87.125,1008.8000000000001
2024-11-27,15.0,87.375,1008.8916666666668
2024-11-27,15.0,87.625,1008.8958333333334
2024-11-27,15.0,87.875,1008.875
2024-11-27,15.0,88.125,1008.9083333333333
2024-11-27,15.0,88.375,1008.8166666666666
2024-11-27,15.0,88.625,1008.8291666666668
2024-11-27,15.125,74.0,1009.0958333333333
2024-11-27,15.125,74.375,1011.0124999999999
2024-11-27,15.125,78.75,1011.0833333333334
2024-11-27,15.125,80.0,1010.1458333333334
2024-11-27,15.25,68.875,1010.2291666666666
2024-11-27,15.25,69.125,1010.1791666666667
2024-11-27,15.25,69.375,1010.125
2024-11-27,15.25,69.625,1009.9916666666667
2024-11-27,15.25,69.875,1009.9375
2024-11-27,15.25,70.125,1009.8416666666667
2024-11-27,15.25,70.375,1009.7875
2024-11-27,15.25,70.625,1009.7416666666667
2024-11-27,15.25,70.875,1009.65
2024-11-27,15.25,71.125,1009.5875
2024-11-27,15.25,71.375,1009.5416666666666
2024-11-27,15.25,71.625,1009.4541666666668
2024-11-27,15.25,71.875,1009.3916666666668
2024-11-27,15.25,72.125,1009.3291666666668
2024-11-27,15.25,72.375,1009.2291666666666
2024-11-27,15.25,72.625,1009.1916666666666
2024-11-27,15.25,72.875,1009.1458333333334
2024-11-27,15.25,73.125,1009.0583333333334
2024-11-27,15.25,73.375,1008.9958333333334
2024-11-27,15.25,73.625,1008.9666666666667
2024-11-27,15.25,74.0,1008.9916666666667
2024-11-27,15.25,74.125,1009.1291666666666
2024-11-27,15.25,74.5,1011.0
2024-11-27,15.25,74.625,1011.0083333333333
2024-11-27,15.25,74.875,1011.0458333333332
2024-11-27,15.25,75.125,1011.1541666666667
2024-11-27,15.25,75.375,1011.3708333333334
2024-11-27,15.25,75.625,1011.6208333333334
2024-11-27,15.25,75.875,1011.3958333333334
2024-11-27,15.25,76.125,1011.1625
2024-11-27,15.25,76.375,1011.2416666666667
2024-11-27,15.25,76.625,1011.3249999999999
2024-11-27,15.25,76.875,1011.125
2024-11-27,15.25,77.125,1010.9541666666668
2024-11-27,15.25,77.375,1011.0
2024-11-27,15.25,77.625,1011.0375
2024-11-27,15.25,77.875,1011.1
2024-11-27,15.25,78.125,1010.5958333333333
2024-11-27,15.25,78.375,1010.4166666666666
2024-11-27,15.25,78.625,1010.5583333333334
2024-11-27,15.25,79.125,1011.1666666666666
2024-11-27,15.25,79.375,1010.5708333333333
2024-11-27,15.25,79.625,1010.3958333333334
2024-11-27,15.25,79.875,1010.2624999999999
2024-11-27,15.25,80.375,1010.0541666666667
2024-11-27,15.25,80.625,1009.9791666666666
2024-11-27,15.25,80.875,1009.9083333333333
2024-11-27,15.25,81.125,1009.8000000000001
2024-11-27,15.25,81.375,1009.7583333333333
2024-11-27,15.25,81.625,1009.7083333333334
2024-11-27,15.25,81.875,1009.5958333333333
2024-11-27,15.25,82.125,1009.5416666666666
2024-11-27,15.25,82.375,1009.5875
2024-11-27,15.25,82.625,1009.5708333333333
2024-11-27,15.25,82.875,1009.4333333333334
2024-11-27,15.25,83.125,1009.3708333333334
2024-11-27,15.25,83.375,1009.3208333333333
2024-11-27,15.25,83.625,1009.1583333333333
2024-11-27,15.25,83.875,1009.1291666666666
2024-11-27,15.25,84.125,1009.0791666666668
2024-11-27,15.25,84.375,1009.0333333333333
2024-11-27,15.25,84.625,1009.0416666666666
2024-11-27,15.25,84.875,1009.0166666666668
2024-11-27,15.25,85.125,1008.9916666666667
2024-11-27,15.25,85.375,1008.9250000000001
2024-11-27,15.25,85.625,1008.9208333333332
2024-11-27,15.25,85.875,1008.9499999999999
2024-11-27,15.25,86.125,1008.9625
2024-11-27,15.25,86.375,1009.0083333333333
2024-11-27,15.25,86.625,1008.9958333333334
2024-11-27,15.25,86.875,1009.0333333333333
2024-11-27,15.25,87.125,1009.0333333333333
2024-11-27,15.25,87.375,1008.9875000000001
2024-11-27,15.25,87.625,1009.0458333333332
2024-11-27,15.25,87.875,1009.0458333333332
2024-11-27,15.25,88.125,1009.0916666666667
2024-11-27,15.25,88.375,1009.0666666666666
2024-11-27,15.25,88.625,1009.0875
2024-11-27,15.5,68.875,1010.3041666666667
2024-11-27,15.5,69.125,1010.2583333333333
2024-11-27,15.5,69.375,1010.1541666666667
2024-11-27,15.5,69.625,1010.0875
2024-11-27,15.5,69.875,1010.0291666666667
2024-11-27,15.5,70.125,1009.9333333333334
2024-11-27,15.5,70.375,1009.8916666666668
2024-11-27,15.5,70.625,1009.8333333333334
2024-11-27,15.5,70.875,1009.7583333333333
2024-11-27,15.5,71.125,1009.7166666666667
2024-11-27,15.5,71.375,1009.65
2024-11-27,15.5,71.625,1009.5583333333334
2024-11-27,15.5,71.875,1009.5083333333333
2024-11-27,15.5,72.125,1009.4250000000001
2024-11-27,15.5,72.375,1009.3791666666666
2024-11-27,15.5,72.625,1009.3249999999999
2024-11-27,15.5,72.875,1009.2458333333334
2024-11-27,15.5,73.125,1009.1958333333333
2024-11-27,15.5,73.375,1009.125
2024-11-27,15.5,73.75,1009.0749999999999
2024-11-27,15.5,73.875,1009.0458333333332
2024-11-27,15.5,74.125,1009.5291666666667
2024-11-27,15.5,74.625,1011.6833333333334
2024-11-27,15.5,74.875,1011.7291666666666
2024-11-27,15.5,75.125,1011.625
2024-11-27,15.5,75.375,1011.4125
2024-11-27,15.5,75.625,1011.5208333333334
2024-11-27,15.5,75.875,1011.525
2024-11-27,15.5,76.125,1011.3833333333333
2024-11-27,15.5,76.375,1011.3958333333334
2024-11-27,15.5,76.625,1011.1166666666667
2024-11-27,15.5,76.875,1011.025
2024-11-27,15.5,77.125,1011.0916666666667
2024-11-27,15.5,77.375,1011.1041666666666
2024-11-27,15.5,77.625,1011.0833333333334
2024-11-27,15.5,77.875,1010.875
2024-11-27,15.5,78.125,1011.025
2024-11-27,15.5,78.375,1010.5041666666666
2024-11-27,15.5,78.625,1010.7541666666666
2024-11-27,15.5,78.75,1011.5
2024-11-27,15.5,79.125,1010.9208333333332
2024-11-27,15.5,79.25,1010.8916666666668
2024-11-27,15.5,79.625,1010.5625
2024-11-27,15.5,79.875,1010.3833333333333
2024-11-27,15.5,80.125,1010.2125
2024-11-27,15.5,80.625,1010.1041666666666
2024-11-27,15.5,80.875,1010.0
2024-11-27,15.5,81.125,1009.9916666666667
2024-11-27,15.5,81.375,1009.975
2024-11-27,15.5,81.625,1009.9583333333334
2024-11-27,15.5,81.875,1009.8541666666666
2024-11-27,15.5,82.125,1009.8249999999999
2024-11-27,15.5,82.375,1009.775
2024-11-27,15.5,82.625,1009.6541666666667
2024-11-27,15.5,82.875,1009.6333333333333
2024-11-27,15.5,83.125,1009.5625
2024-11-27,15.5,83.375,1009.6333333333333
2024-11-27,15.5,83.625,1009.5124999999999
2024-11-27,15.5,83.875,1009.4375
2024-11-27,15.5,84.125,1009.4041666666667
2024-11-27,15.5,84.375,1009.2791666666667
2024-11-27,15.5,84.625,1009.25
2024-11-27,15.5,84.875,1009.1999999999999
2024-11-27,15.5,85.125,1009.1583333333333
2024-11-27,15.5,85.375,1009.2125
2024-11-27,15.5,85.625,1009.1958333333333
2024-11-27,15.5,85.875,1009.2083333333334
2024-11-27,15.5,86.125,1009.1291666666666
2024-11-27,15.5,86.375,1009.1291666666666
2024-11-27,15.5,86.625,1009.15
2024-11-27,15.5,86.875,1009.1333333333333
2024-11-27,15.5,87.125,1009.2041666666668
2024-11-27,15.5,87.375,1009.1999999999999
2024-11-27,15.5,87.625,1009.225
2024-11-27,15.5,87.875,1009.2375000000001
2024-11-27,15.5,88.125,1009.2041666666668
2024-11-27,15.5,88.375,1009.225
2024-11-27,15.5,88.625,1009.2708333333334
2024-11-27,15.625,73.75,1009.1374999999999
2024-11-27,15.625,74.125,1010.1291666666666
2024-11-27,15.625,74.375,1011.7375000000001
2024-11-27,15.625,80.25,1010.2624999999999
2024-11-27,15.75,68.875,1010.3874999999999
2024-11-27,15.75,69.125,1010.3166666666666
2024-11-27,15.75,69.375,1010.2583333333333
2024-11-27,15.75,69.625,1010.1666666666666
2024-11-27,15.75,69.875,1010.0666666666666
2024-11-27,15.75,70.125,1010.0041666666666
2024-11-27,15.75,70.375,1009.9541666666668
2024-11-27,15.75,70.625,1009.8791666666666
2024-11-27,15.75,70.875,1009.8249999999999
2024-11-27,15.75,71.125,1009.7791666666667
2024-11-27,15.75,71.375,1009.6833333333334
2024-11-27,15.75,71.625,1009.6458333333334
2024-11-27,15.75,71.875,1009.5958333333333
2024-11-27,15.75,72.125,1009.5208333333334
2024-11-27,15.75,72.375,1009.475
2024-11-27,15.75,72.625,1009.4208333333332
2024-11-27,15.75,72.875,1009.3458333333333
2024-11-27,15.75,73.125,1009.2958333333332
2024-11-27,15.75,73.375,1009.225
2024-11-27,15.75,73.875,1009.1541666666667
2024-11-27,15.75,74.375,1011.9250000000001
2024-11-27,15.75,74.625,1012.0458333333332
2024-11-27,15.75,74.875,1011.9833333333332
2024-11-27,15.75,75.125,1011.7333333333332
2024-11-27,15.75,75.375,1011.5875
2024-11-27,15.75,75.625,1011.4791666666666
2024-11-27,15.75,75.875,1011.6999999999999
2024-11-27,15.75,76.125,1011.7624999999999
2024-11-27,15.75,76.375,1011.5124999999999
2024-11-27,15.75,76.625,1011.1458333333334
2024-11-27,15.75,76.875,1011.0208333333334
2024-11-27,15.75,77.125,1011.0333333333333
2024-11-27,15.75,77.375,1011.0458333333332
2024-11-27,15.75,77.625,1010.9499999999999
2024-11-27,15.75,77.875,1010.8166666666666
2024-11-27,15.75,78.125,1010.7958333333332
2024-11-27,15.75,78.375,1010.6791666666667
2024-11-27,15.75,78.625,1010.7916666666666
2024-11-27,15.75,78.875,1011.725
2024-11-27,15.75,79.375,1010.7958333333332
2024-11-27,15.75,79.625,1010.6958333333333
2024-11-27,15.75,79.875,1010.4499999999999
2024-11-27,15.75,80.125,1010.3916666666668
2024-11-27,15.75,80.375,1010.3249999999999
2024-11-27,15.75,81.0,1010.1833333333334
2024-11-27,15.75,81.375,1010.0875
2024-11-27,15.75,81.625,1010.0291666666667
2024-11-27,15.75,81.875,1010.025
2024-11-27,15.75,82.125,1010.0625
2024-11-27,15.75,82.375,1009.975
2024-11-27,15.75,82.625,1009.9208333333332
2024-11-27,15.75,82.875,1009.8708333333334
2024-11-27,15.75,83.125,1009.8458333333333
2024-11-27,15.75,83.375,1009.7375000000001
2024-11-27,15.75,83.625,1009.7083333333334
2024-11-27,15.75,83.875,1009.6541666666667
2024-11-27,15.75,84.125,1009.5333333333333
2024-11-27,15.75,84.375,1009.5958333333333
2024-11-27,15.75,84.625,1009.525
2024-11-27,15.75,84.875,1009.5166666666668
2024-11-27,15.75,85.125,1009.4
2024-11-27,15.75,85.375,1009.3958333333334
2024-11-27,15.75,85.625,1009.375
2024-11-27,15.75,85.875,1009.3708333333334
2024-11-27,15.75,86.125,1009.4041666666667
2024-11-27,15.75,86.375,1009.375
2024-11-27,15.75,86.625,1009.4083333333333
2024-11-27,15.75,86.875,1009.3416666666667
2024-11-27,15.75,87.125,1009.3708333333334
2024-11-27,15.75,87.375,1009.35
2024-11-27,15.75,87.625,1009.3458333333333
2024-11-27,15.75,87.875,1009.4125
2024-11-27,15.75,88.125,1009.3958333333334
2024-11-27,15.75,88.375,1009.4166666666666
2024-11-27,15.75,88.625,1009.4083333333333
2024-11-27,15.875,78.75,1011.2541666666666
2024-11-27,15.875,79.0,1011.6
2024-11-27,15.875,80.5,1010.3958333333334
2024-11-27,16.0,68.875,1010.4458333333333
2024-11-27,16.0,69.125,1010.375
2024-11-27,16.0,69.375,1010.3208333333333
2024-11-27,16.0,69.625,1010.2208333333333
2024-11-27,16.0,69.875,1010.1875
2024-11-27,16.0,70.125,1010.1125000000001
2024-11-27,16.0,70.375,1010.0166666666668
2024-11-27,16.0,70.625,1009.9916666666667
2024-11-27,16.0,70.875,1009.9458333333333
2024-11-27,16.0,71.125,1009.8541666666666
2024-11-27,16.0,71.375,1009.8125
2024-11-27,16.0,71.625,1009.7666666666668
2024-11-27,16.0,71.875,1009.6916666666666
2024-11-27,16.0,72.125,1009.6458333333334
2024-11-27,16.0,72.375,1009.625
2024-11-27,16.0,72.625,1009.5416666666666
2024-11-27,16.0,72.875,1009.4833333333332
2024-11-27,16.0,73.125,1009.4166666666666
2024-11-27,16.0,73.5,1009.3708333333334
2024-11-27,16.0,73.625,1009.3541666666666
2024-11-27,16.0,73.875,1009.7958333333332
2024-11-27,16.0,74.125,1012.0124999999999
2024-11-27,16.0,74.375,1012.2125
2024-11-27,16.0,74.625,1012.2125
2024-11-27,16.0,74.875,1012.0124999999999
2024-11-27,16.0,75.125,1011.8375
2024-11-27,16.0,75.375,1011.7708333333334
2024-11-27,16.0,75.625,1011.6666666666666
2024-11-27,16.0,75.875,1011.6625
2024-11-27,16.0,76.125,1011.6666666666666
2024-11-27,16.0,76.375,1011.6416666666668
2024-11-27,16.0,76.625,1011.2583333333333
2024-11-27,16.0,76.875,1011.1291666666666
2024-11-27,16.0,77.125,1011.0208333333334
2024-11-27,16.0,77.375,1011.025
2024-11-27,16.0,77.625,1011.0208333333334
2024-11-27,16.0,77.875,1010.8708333333334
2024-11-27,16.0,78.125,1010.7125
2024-11-27,16.0,78.375,1010.75
2024-11-27,16.0,79.0,1011.9958333333334
2024-11-27,16.0,79.375,1010.9041666666667
2024-11-27,16.0,79.625,1010.7708333333334
2024-11-27,16.0,79.875,1010.6208333333334
2024-11-27,16.0,80.125,1010.5333333333333
2024-11-27,16.0,80.375,1010.4499999999999
2024-11-27,16.0,80.625,1010.4
2024-11-27,16.0,80.875,1010.3375
2024-11-27,16.0,81.125,1010.3291666666668
2024-11-27,16.0,81.375,1010.2375000000001
2024-11-27,16.0,81.625,1010.2291666666666
2024-11-27,16.0,81.875,1010.2458333333334
2024-11-27,16.0,82.125,1010.225
2024-11-27,16.0,82.375,1010.1333333333333
2024-11-27,16.0,82.625,1010.1041666666666
2024-11-27,16.0,82.875,1010.0541666666667
2024-11-27,16.0,83.125,1010.0583333333334
2024-11-27,16.0,83.375,1010.0124999999999
2024-11-27,16.0,83.625,1009.9625
2024-11-27,16.0,83.875,1009.9791666666666
2024-11-27,16.0,84.125,1009.8416666666667
2024-11-27,16.0,84.375,1009.8166666666666
2024-11-27,16.0,84.625,1009.7458333333334
2024-11-27,16.0,84.875,1009.6208333333334
2024-11-27,16.0,85.125,1009.7166666666667
2024-11-27,16.0,85.375,1009.6666666666666
2024-11-27,16.0,85.625,1009.6541666666667
2024-11-27,16.0,85.875,1009.5583333333334
2024-11-27,16.0,86.125,1009.5708333333333
2024-11-27,16.0,86.375,1009.5666666666666
2024-11-27,16.0,86.625,1009.5375
2024-11-27,16.0,86.875,1009.6
2024-11-27,16.0,87.125,1009.5791666666668
2024-11-27,16.0,87.375,1009.5916666666667
2024-11-27,16.0,87.625,1009.525
2024-11-27,16.0,87.875,1009.5500000000001
2024-11-27,16.0,88.125,1009.5333333333333
2024-11-27,16.0,88.375,1009.5833333333334
2024-11-27,16.0,88.625,1009.5416666666666
2024-11-27,16.125,73.5,1009.4250000000001
2024-11-27,16.125,78.5,1011.1708333333332
2024-11-27,16.25,68.875,1010.475
2024-11-27,16.25,69.125,1010.4416666666666
2024-11-27,16.25,69.375,1010.4
2024-11-27,16.25,69.625,1010.3166666666666
2024-11-27,16.25,69.875,1010.275
2024-11-27,16.25,70.125,1010.225
2024-11-27,16.25,70.375,1010.1333333333333
2024-11-27,16.25,70.625,1010.0500000000001
2024-11-27,16.25,70.875,1010.0208333333334
2024-11-27,16.25,71.125,1009.9333333333334
2024-11-27,16.25,71.375,1009.9083333333333
2024-11-27,16.25,71.625,1009.8208333333333
2024-11-27,16.25,71.875,1009.7791666666667
2024-11-27,16.25,72.125,1009.7416666666667
2024-11-27,16.25,72.375,1009.6625
2024-11-27,16.25,72.625,1009.625
2024-11-27,16.25,72.875,1009.5875
2024-11-27,16.25,73.125,1009.4666666666667
2024-11-27,16.25,73.625,1009.7208333333333
2024-11-27,16.25,73.75,1009.8583333333332
2024-11-27,16.25,74.0,1011.9458333333333
2024-11-27,16.25,74.375,1012.3291666666668
2024-11-27,16.25,74.625,1012.275
2024-11-27,16.25,74.875,1011.9708333333333
2024-11-27,16.25,75.125,1011.9041666666667
2024-11-27,16.25,75.375,1011.8000000000001
2024-11-27,16.25,75.625,1011.6416666666668
2024-11-27,16.25,75.875,1011.6416666666668
2024-11-27,16.25,76.125,1011.6916666666666
2024-11-27,16.25,76.375,1011.5208333333334
2024-11-27,16.25,76.625,1011.5
2024-11-27,16.25,76.875,1011.4250000000001
2024-11-27,16.25,77.125,1011.2166666666667
2024-11-27,16.25,77.375,1011.1625
2024-11-27,16.25,77.625,1011.1458333333334
2024-11-27,16.25,77.875,1010.8958333333334
2024-11-27,16.25,78.125,1011.1208333333334
2024-11-27,16.25,78.375,1011.1708333333332
2024-11-27,16.25,78.625,1011.5500000000001
2024-11-27,16.25,79.125,1011.5
2024-11-27,16.25,79.375,1011.2875
2024-11-27,16.25,79.625,1011.1291666666666
2024-11-27,16.25,79.875,1010.9416666666666
2024-11-27,16.25,80.125,1010.75
2024-11-27,16.25,80.375,1010.6083333333332
2024-11-27,16.25,80.625,1010.5291666666667
2024-11-27,16.25,80.875,1010.4833333333332
2024-11-27,16.25,81.125,1010.4250000000001
2024-11-27,16.25,82.125,1010.4125
2024-11-27,16.25,82.375,1010.3791666666666
2024-11-27,16.25,82.625,1010.3583333333332
2024-11-27,16.25,82.875,1010.3166666666666
2024-11-27,16.25,83.125,1010.2166666666667
2024-11-27,16.25,83.375,1010.2041666666668
2024-11-27,16.25,83.625,1010.1625
2024-11-27,16.25,83.875,1010.0833333333334
2024-11-27,16.25,84.125,1010.15
2024-11-27,16.25,84.375,1010.1208333333334
2024-11-27,16.25,84.625,1010.0875
2024-11-27,16.25,84.875,1009.9708333333333
2024-11-27,16.25,85.125,1009.9416666666666
2024-11-27,16.25,85.375,1009.8874999999999
2024-11-27,16.25,85.625,1009.7916666666666
2024-11-27,16.25,85.875,1009.8541666666666
2024-11-27,16.25,86.125,1009.8125
2024-11-27,16.25,86.375,1009.8249999999999
2024-11-27,16.25,86.625,1009.7541666666666
2024-11-27,16.25,86.875,1009.7666666666668
2024-11-27,16.25,87.125,1009.75
2024-11-27,16.25,87.375,1009.7375000000001
2024-11-27,16.25,87.625,1009.7624999999999
2024-11-27,16.25,87.875,1009.7375000000001
2024-11-27,16.25,88.125,1009.7333333333332
2024-11-27,16.25,88.375,1009.6708333333332
2024-11-27,16.25,88.625,1009.6625
2024-11-27,16.375,78.75,1012.2083333333334
2024-11-27,16.375,81.25,1010.4375
2024-11-27,16.375,81.5,1010.4333333333334
2024-11-27,16.375,81.75,1010.4625
2024-11-27,16.5,68.875,1010.525
2024-11-27,16.5,69.125,1010.4958333333334
2024-11-27,16.5,69.375,1010.4250000000001
2024-11-27,16.5,69.625,1010.3708333333334
2024-11-27,16.5,69.875,1010.3458333333333
2024-11-27,16.5,70.125,1010.2666666666668
2024-11-27,16.5,70.375,1010.2166666666667
2024-11-27,16.5,70.625,1010.1708333333332
2024-11-27,16.5,70.875,1010.1166666666667
2024-11-27,16.5,71.125,1010.0833333333334
2024-11-27,16.5,71.375,1010.0375
2024-11-27,16.5,71.625,1009.9583333333334
2024-11-27,16.5,71.875,1009.9125
2024-11-27,16.5,72.125,1009.8708333333334
2024-11-27,16.5,72.375,1009.8166666666666
2024-11-27,16.5,72.625,1009.7624999999999
2024-11-27,16.5,72.875,1009.725
2024-11-27,16.5,73.125,1009.625
2024-11-27,16.5,73.375,1009.7125
2024-11-27,16.5,73.625,1009.9416666666666
2024-11-27,16.5,73.75,1010.3291666666668
2024-11-27,16.5,74.375,1012.1999999999999
2024-11-27,16.5,74.625,1012.1916666666666
2024-11-27,16.5,74.875,1012.0708333333333
2024-11-27,16.5,75.125,1011.9541666666668
2024-11-27,16.5,75.375,1011.8625000000001
2024-11-27,16.5,75.625,1011.7791666666667
2024-11-27,16.5,75.875,1011.8000000000001
2024-11-27,16.5,76.125,1011.8041666666667
2024-11-27,16.5,76.375,1011.7083333333334
2024-11-27,16.5,76.625,1011.5083333333333
2024-11-27,16.5,76.875,1011.2833333333333
2024-11-27,16.5,77.125,1011.1875
2024-11-27,16.5,77.375,1011.1958333333333
2024-11-27,16.5,77.625,1011.2291666666666
2024-11-27,16.5,77.875,1011.1166666666667
2024-11-27,16.5,78.125,1011.4125
2024-11-27,16.5,78.375,1011.6291666666666
2024-11-27,16.5,78.625,1011.6625
2024-11-27,16.5,78.875,1011.6416666666668
2024-11-27,16.5,79.125,1011.4333333333334
2024-11-27,16.5,79.375,1011.1791666666667
2024-11-27,16.5,79.625,1011.0791666666668
2024-11-27,16.5,79.875,1011.025
2024-11-27,16.5,80.125,1010.8125
2024-11-27,16.5,80.375,1010.6999999999999
2024-11-27,16.5,80.625,1010.7041666666668
2024-11-27,16.5,80.875,1010.6916666666666
2024-11-27,16.5,81.125,1010.5458333333332
2024-11-27,16.5,81.375,1010.5124999999999
2024-11-27,16.5,81.625,1010.5166666666668
2024-11-27,16.5,81.875,1010.5416666666666
2024-11-27,16.5,82.625,1010.4875000000001
2024-11-27,16.5,82.875,1010.5083333333333
2024-11-27,16.5,83.125,1010.475
2024-11-27,16.5,83.375,1010.475
2024-11-27,16.5,83.625,1010.3874999999999
2024-11-27,16.5,83.875,1010.3291666666668
2024-11-27,16.5,84.125,1010.3333333333334
2024-11-27,16.5,84.375,1010.3083333333334
2024-11-27,16.5,84.625,1010.2291666666666
2024-11-27,16.5,84.875,1010.2791666666667
2024-11-27,16.5,85.125,1010.2208333333333
2024-11-27,16.5,85.375,1010.1333333333333
2024-11-27,16.5,85.625,1010.0749999999999
2024-11-27,16.5,85.875,1010.0416666666666
2024-11-27,16.5,86.125,1010.0083333333333
2024-11-27,16.5,86.375,1009.9375
2024-11-27,16.5,86.625,1010.0083333333333
2024-11-27,16.5,86.875,1009.9875000000001
2024-11-27,16.5,87.125,1009.9875000000001
2024-11-27,16.5,87.375,1009.9041666666667
2024-11-27,16.5,87.625,1009.9208333333332
2024-11-27,16.5,87.875,1009.8916666666668
2024-11-27,16.5,88.125,1009.9416666666666
2024-11-27,16.5,88.375,1009.8916666666668
2024-11-27,16.5,88.625,1009.8625000000001
2024-11-27,16.625,74.0,1012.2083333333334
2024-11-27,16.625,82.0,1010.6541666666667
2024-11-27,16.625,82.25,1010.6708333333332
2024-11-27,16.75,68.875,1010.6208333333334
2024-11-27,16.75,69.125,1010.5541666666667
2024-11-27,16.75,69.375,1010.5166666666668
2024-11-27,16.75,69.625,1010.4916666666667
2024-11-27,16.75,69.875,1010.4083333333333
2024-11-27,16.75,70.125,1010.375
2024-11-27,16.75,70.375,1010.3375
2024-11-27,16.75,70.625,1010.2583333333333
2024-11-27,16.75,70.875,1010.2333333333332
2024-11-27,16.75,71.125,1010.2041666666668
2024-11-27,16.75,71.375,1010.1458333333334
2024-11-27,16.75,71.625,1010.0916666666667
2024-11-27,16.75,71.875,1010.0416666666666
2024-11-27,16.75,72.125,1009.9708333333333
2024-11-27,16.75,72.375,1009.9499999999999
2024-11-27,16.75,72.625,1009.9083333333333
2024-11-27,16.75,72.875,1009.8291666666668
2024-11-27,16.75,73.25,1009.8458333333333
2024-11-27,16.75,73.375,1009.8458333333333
2024-11-27,16.75,73.625,1010.3666666666667
2024-11-27,16.75,73.875,1012.1166666666667
2024-11-27,16.75,74.375,1012.1958333333333
2024-11-27,16.75,74.625,1012.0916666666667
2024-11-27,16.75,74.875,1012.15
2024-11-27,16.75,75.125,1012.1
2024-11-27,16.75,75.375,1012.1833333333334
2024-11-27,16.75,75.625,1012.25
2024-11-27,16.75,75.875,1012.125
2024-11-27,16.75,76.125,1012.0166666666668
2024-11-27,16.75,76.375,1011.85
2024-11-27,16.75,76.625,1011.7291666666666
2024-11-27,16.75,76.875,1011.5166666666668
2024-11-27,16.75,77.125,1011.3416666666667
2024-11-27,16.75,77.375,1011.4541666666668
2024-11-27,16.75,77.625,1011.4375
2024-11-27,16.75,77.875,1011.5333333333333
2024-11-27,16.75,78.125,1011.6999999999999
2024-11-27,16.75,78.375,1011.7958333333332
2024-11-27,16.75,78.625,1011.7624999999999
2024-11-27,16.75,78.875,1011.625
2024-11-27,16.75,79.125,1011.275
2024-11-27,16.75,79.375,1011.1166666666667
2024-11-27,16.75,79.625,1011.0416666666666
2024-11-27,16.75,79.875,1010.9541666666668
2024-11-27,16.75,80.125,1010.8708333333334
2024-11-27,16.75,80.375,1010.8375
2024-11-27,16.75,80.625,1011.0166666666668
2024-11-27,16.75,80.875,1010.8375
2024-11-27,16.75,81.125,1010.6791666666667
2024-11-27,16.75,81.375,1010.6333333333333
2024-11-27,16.75,81.625,1010.75
